key,rgb_path,depth_path,paired,rgb_shape,depth_shape,rgb_mtime,depth_mtime,mtime_delta_sec,note
0623,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0623.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0623.png,1,720x1280x3,720x1280,2026-04-17T18:26:38,2026-04-17T18:26:38,0.000,
0624,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0624.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0624.png,1,720x1280x3,720x1280,2026-04-17T18:26:42,2026-04-17T18:26:42,0.000,
0625,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0625.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0625.png,1,720x1280x3,720x1280,2026-04-17T18:26:56,2026-04-17T18:26:56,0.000,
0626,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0626.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0626.png,1,720x1280x3,720x1280,2026-04-17T18:26:58,2026-04-17T18:26:58,0.000,
0627,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0627.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0627.png,1,720x1280x3,720x1280,2026-04-17T18:27:10,2026-04-17T18:27:10,0.000,
0628,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0628.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0628.png,1,720x1280x3,720x1280,2026-04-17T18:27:12,2026-04-17T18:27:12,0.000,
0629,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0629.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0629.png,1,720x1280x3,720x1280,2026-04-17T18:27:32,2026-04-17T18:27:32,0.000,
0630,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0630.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0630.png,1,720x1280x3,720x1280,2026-04-17T18:27:32,2026-04-17T18:27:34,2.000,
0631,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0631.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0631.png,1,720x1280x3,720x1280,2026-04-17T18:27:36,2026-04-17T18:27:36,0.000,
0632,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0632.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0632.png,1,720x1280x3,720x1280,2026-04-17T18:27:52,2026-04-17T18:27:52,0.000,
0633,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0633.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0633.png,1,720x1280x3,720x1280,2026-04-17T18:28:06,2026-04-17T18:28:06,0.000,
0634,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0634.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0634.png,1,720x1280x3,720x1280,2026-04-17T18:28:06,2026-04-17T18:28:06,0.000,
0635,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0635.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0635.png,1,720x1280x3,720x1280,2026-04-17T18:28:24,2026-04-17T18:28:24,0.000,
0636,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0636.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0636.png,1,720x1280x3,720x1280,2026-04-17T18:28:24,2026-04-17T18:28:24,0.000,
0637,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0637.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0637.png,1,720x1280x3,720x1280,2026-04-17T18:29:02,2026-04-17T18:29:02,0.000,
0638,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0638.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0638.png,1,720x1280x3,720x1280,2026-04-17T18:29:02,2026-04-17T18:29:02,0.000,
0639,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0639.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0639.png,1,720x1280x3,720x1280,2026-04-17T18:29:06,2026-04-17T18:29:06,0.000,
0640,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0640.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0640.png,1,720x1280x3,720x1280,2026-04-17T18:29:08,2026-04-17T18:29:08,0.000,
0641,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0641.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0641.png,1,720x1280x3,720x1280,2026-04-17T18:29:10,2026-04-17T18:29:10,0.000,
0642,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0642.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0642.png,1,720x1280x3,720x1280,2026-04-17T18:29:26,2026-04-17T18:29:26,0.000,
0643,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0643.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0643.png,1,720x1280x3,720x1280,2026-04-17T18:29:26,2026-04-17T18:29:26,0.000,
0644,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0644.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0644.png,1,720x1280x3,720x1280,2026-04-17T18:29:28,2026-04-17T18:29:28,0.000,
0645,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0645.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0645.png,1,720x1280x3,720x1280,2026-04-17T18:29:28,2026-04-17T18:29:28,0.000,
0646,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0646.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0646.png,1,720x1280x3,720x1280,2026-04-17T18:29:42,2026-04-17T18:29:42,0.000,
0647,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0647.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0647.png,1,720x1280x3,720x1280,2026-04-17T18:29:42,2026-04-17T18:29:42,0.000,
0648,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0648.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0648.png,1,720x1280x3,720x1280,2026-04-17T18:30:00,2026-04-17T18:30:00,0.000,
0649,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0649.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0649.png,1,720x1280x3,720x1280,2026-04-17T18:30:22,2026-04-17T18:30:22,0.000,
0650,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0650.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0650.png,1,720x1280x3,720x1280,2026-04-17T18:30:38,2026-04-17T18:30:38,0.000,
0651,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0651.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0651.png,1,720x1280x3,720x1280,2026-04-17T18:30:40,2026-04-17T18:30:40,0.000,
0652,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0652.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0652.png,1,720x1280x3,720x1280,2026-04-17T18:30:50,2026-04-17T18:30:50,0.000,
0653,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0653.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0653.png,1,720x1280x3,720x1280,2026-04-17T18:30:50,2026-04-17T18:30:50,0.000,
0654,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0654.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0654.png,1,720x1280x3,720x1280,2026-04-17T18:31:24,2026-04-17T18:31:24,0.000,
0655,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0655.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0655.png,1,720x1280x3,720x1280,2026-04-17T18:31:26,2026-04-17T18:31:26,0.000,
0656,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0656.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0656.png,1,720x1280x3,720x1280,2026-04-17T18:31:32,2026-04-17T18:31:32,0.000,
0657,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0657.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0657.png,1,720x1280x3,720x1280,2026-04-17T18:31:34,2026-04-17T18:31:34,0.000,
0658,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0658.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0658.png,1,720x1280x3,720x1280,2026-04-17T18:31:36,2026-04-17T18:31:36,0.000,
0659,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0659.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0659.png,1,720x1280x3,720x1280,2026-04-17T18:34:06,2026-04-17T18:34:06,0.000,
0660,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0660.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0660.png,1,720x1280x3,720x1280,2026-04-17T18:34:14,2026-04-17T18:34:14,0.000,
0661,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0661.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0661.png,1,720x1280x3,720x1280,2026-04-17T18:34:22,2026-04-17T18:34:22,0.000,
0662,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0662.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0662.png,1,720x1280x3,720x1280,2026-04-17T18:34:30,2026-04-17T18:34:30,0.000,
0663,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0663.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0663.png,1,720x1280x3,720x1280,2026-04-17T18:34:30,2026-04-17T18:34:30,0.000,
0664,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0664.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0664.png,1,720x1280x3,720x1280,2026-04-17T18:34:32,2026-04-17T18:34:32,0.000,
0665,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0665.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0665.png,1,720x1280x3,720x1280,2026-04-17T18:35:00,2026-04-17T18:35:00,0.000,
0666,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0666.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0666.png,1,720x1280x3,720x1280,2026-04-17T18:35:02,2026-04-17T18:35:02,0.000,
0667,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0667.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0667.png,1,720x1280x3,720x1280,2026-04-17T18:36:12,2026-04-17T18:36:12,0.000,
0668,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0668.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0668.png,1,720x1280x3,720x1280,2026-04-17T18:36:14,2026-04-17T18:36:14,0.000,
0669,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0669.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0669.png,1,720x1280x3,720x1280,2026-04-17T18:36:14,2026-04-17T18:36:14,0.000,
0670,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0670.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0670.png,1,720x1280x3,720x1280,2026-04-17T18:36:14,2026-04-17T18:36:14,0.000,
0671,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0671.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0671.png,1,720x1280x3,720x1280,2026-04-17T18:36:16,2026-04-17T18:36:16,0.000,
0672,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0672.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0672.png,1,720x1280x3,720x1280,2026-04-17T18:36:16,2026-04-17T18:36:16,0.000,
0673,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0673.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0673.png,1,720x1280x3,720x1280,2026-04-17T18:36:36,2026-04-17T18:36:36,0.000,
0674,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0674.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0674.png,1,720x1280x3,720x1280,2026-04-17T18:36:36,2026-04-17T18:36:36,0.000,
0675,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0675.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0675.png,1,720x1280x3,720x1280,2026-04-17T18:36:50,2026-04-17T18:36:50,0.000,
0676,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0676.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0676.png,1,720x1280x3,720x1280,2026-04-17T18:36:50,2026-04-17T18:36:50,0.000,
0677,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0677.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0677.png,1,720x1280x3,720x1280,2026-04-17T18:37:16,2026-04-17T18:37:16,0.000,
0678,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0678.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0678.png,1,720x1280x3,720x1280,2026-04-17T18:37:16,2026-04-17T18:37:16,0.000,
0679,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0679.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0679.png,1,720x1280x3,720x1280,2026-04-17T18:37:58,2026-04-17T18:37:58,0.000,
0680,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0680.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0680.png,1,720x1280x3,720x1280,2026-04-17T18:37:58,2026-04-17T18:37:58,0.000,
0681,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0681.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0681.png,1,720x1280x3,720x1280,2026-04-17T18:37:58,2026-04-17T18:37:58,0.000,
0682,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0682.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0682.png,1,720x1280x3,720x1280,2026-04-17T18:38:04,2026-04-17T18:38:04,0.000,
0683,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0683.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0683.png,1,720x1280x3,720x1280,2026-04-17T18:38:28,2026-04-17T18:38:28,0.000,
0684,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0684.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0684.png,1,720x1280x3,720x1280,2026-04-17T18:38:28,2026-04-17T18:38:28,0.000,
